,r2,mse,y_average
0,0.7552810857324151,411.9424277301092,16.576271186440678
1,0.6730708032959549,272.27482468072844,12.23728813559322
2,0.6802567586553279,110.12651646993697,7.322033898305085
3,0.5189880394300056,50.63186340715138,4.423728813559322
4,0.3911040029259035,99.74454593839761,5.864406779661017
5,0.15080918328696724,803.7902116756309,12.728813559322035
6,0.11702404422580137,2150.823400127622,19.864406779661017
7,0.24113507735895412,1155.8613681866027,18.796610169491526
8,0.5688443377604494,1110.1647674281517,23.45762711864407
9,0.44716132144178244,1494.510192268694,23.016949152542374
10,0.37150678286725547,1885.6952276410536,23.406779661016948
11,0.5768310384364986,1246.340906525785,23.28813559322034
12,0.48087423874969093,1628.9718994388118,24.135593220338983
13,0.45777671932100084,1985.9895743833993,25.389830508474578
14,0.6236418205833598,1531.4054324061588,26.847457627118644
15,0.6020330813477248,1410.5843113127198,25.28813559322034
16,0.5965793766075087,1304.8831865161792,24.83050847457627
17,0.6288768901285668,1049.753647145065,22.915254237288135
18,0.7239925049308293,539.4053883124752,20.559322033898304
19,0.7711253968262539,420.9998744880564,19.45762711864407
20,0.8036585585814563,427.1709536085234,21.203389830508474
21,0.7318728608838125,594.7540587179365,21.084745762711865
22,0.7905412786263574,305.01786972569147,17.1864406779661
23,0.7683828170620413,272.5144829933498,15.372881355932204
