,r2,mse,y_average
0,0.8639176789130503,229.07130773884649,16.576271186440678
1,0.7536154478559034,205.19522702587574,12.23728813559322
2,0.8176729395615182,62.797399375360506,7.322033898305085
3,0.7334595869680538,28.056345561817743,4.423728813559322
4,0.31089826209132476,112.88321861754206,5.864406779661017
5,0.07603521568709237,874.5665107853757,12.728813559322035
6,0.18336045951918878,1989.2358581786448,19.864406779661017
7,0.35199090683447487,987.0118576793877,18.796610169491526
8,0.6323538948446926,946.636652538823,23.45762711864407
9,0.6674810062155437,898.9114629783776,23.016949152542374
10,0.7061801605745458,881.5602999162,23.406779661016948
11,0.7169012435249468,833.798300040238,23.28813559322034
12,0.6994236048566307,943.1828236454594,24.135593220338983
13,0.6951859948797371,1116.4357154433342,25.389830508474578
14,0.6876977398767723,1270.7612159425983,26.847457627118644
15,0.7418285249044914,915.0826747898208,25.28813559322034
16,0.7493103764835755,810.8675060035166,24.83050847457627
17,0.7492174314258927,709.360072166556,22.915254237288135
18,0.7222267653845864,542.8561983180554,20.559322033898304
19,0.8090329087509882,351.27148373972784,19.45762711864407
20,0.8479889198788292,330.72344577526036,21.203389830508474
21,0.9092385313787482,201.32520719694344,21.084745762711865
22,0.840171212429076,232.745793471925,17.1864406779661
23,0.8229857249237046,208.2701854973367,15.372881355932204
