,r2,mse,y_average
0,0.348316743888625,6.856728933985741,1.5061728395061729
1,0.3160407124597726,3.7177895057267056,1.072310405643739
2,0.37545008147284575,1.8570573345215187,0.6772486772486772
3,0.2881534013472563,0.8047485260582635,0.43033509700176364
4,0.010579085412909639,2.754518970447136,0.54673721340388
5,-0.02655996275913841,39.949709933950864,1.3015873015873016
6,-0.014489360383143524,81.53079597854695,2.0476190476190474
7,-0.017543140819725966,36.86387102295853,1.6472663139329806
8,0.06970189392317994,40.573144090403126,2.121693121693122
9,0.07941062320455305,44.99267505940559,2.142857142857143
10,0.16671880368468317,42.19055085055317,2.345679012345679
11,0.24123226261193897,33.0422203716021,2.232804232804233
12,0.2130483936936557,32.45695784197261,2.3932980599647267
13,0.19830826598271378,41.887714197138685,2.5291005291005293
14,0.1606543333539615,49.88957291756117,2.619047619047619
15,0.2171030833155727,33.759465563078514,2.493827160493827
16,0.18318708172856335,39.61343842425868,2.400352733686067
17,0.22600728769473466,29.78230371650036,2.379188712522046
18,0.20252462533622095,25.193478662910636,2.1710758377425043
19,0.3271753578009554,15.370264139929466,2.0864197530864197
20,0.33708594568079064,15.596973427732602,2.1164021164021163
21,0.32859390325006643,11.637747445525722,1.927689594356261
22,0.2607069758793845,7.986003808553105,1.6507936507936507
23,0.2856918823132082,6.300457601717481,1.4673721340388006
