,r2,mse,y_average
0,0.47506746950599255,29.992635392222176,3.6157205240174672
1,0.601160926202163,15.29927855915437,2.5633187772925763
2,0.40369085316403663,8.840307833873334,1.537117903930131
3,0.327300693573077,5.812195895288288,1.0786026200873362
4,0.02698599406139901,19.627047531395274,1.497816593886463
5,-0.21647029456497102,174.4026049503625,3.2707423580786026
6,-0.5537594063274296,398.4391871117411,4.655021834061135
7,-0.5331859834348169,206.64286590486998,4.393013100436681
8,-0.05353897736606816,163.89684137703904,5.11353711790393
9,-0.11059315147858118,176.81097874017877,4.925764192139738
10,-0.10859787606611482,177.92119661705647,4.899563318777292
11,-0.027960925573363937,119.30270532759191,4.5152838427947595
12,0.22215779896822085,122.08362463943604,5.0174672489082965
13,0.1077505998893814,159.99227342186055,5.545851528384279
14,-0.04662569151056961,187.47510809559154,5.497816593886463
15,0.14494653209374941,150.2624765751358,5.489082969432315
16,-0.01955983519076332,170.19504299278347,5.148471615720524
17,0.043853489373453125,127.61872959654607,4.908296943231441
18,0.08400549539677105,90.47571921074446,4.471615720524017
19,0.38420111109948263,54.28645144431908,4.419213973799127
20,0.36284448681692205,63.854522443186944,4.620087336244541
21,0.3248893668094388,52.17692061762135,4.3056768558951966
22,0.4122568392071645,41.368641013154345,4.183406113537118
23,0.6573100290346985,19.35217793436776,3.6200873362445414
