,r2,mse,y_average
0,0.4438646234147109,31.77544657585127,3.6157205240174672
1,0.4910504325350362,19.523065107593876,2.5633187772925763
2,0.4277719512906256,8.483304555378732,1.537117903930131
3,0.4311050842545525,4.9153145581624935,1.0786026200873362
4,0.07841019418777806,18.589749800854577,1.497816593886463
5,-0.06070107037222727,152.0703222865867,3.2707423580786026
6,-0.1485839585557336,294.53778809825064,4.655021834061135
7,-0.2360593626990406,166.59612851693942,4.393013100436681
8,-0.13194814681861256,176.0947908448391,5.11353711790393
9,-0.16558017772904265,185.56513854785652,4.925764192139738
10,-0.23021888499126741,197.44040724239446,4.899563318777292
11,-0.280308757059911,148.58959574427217,4.5152838427947595
12,-0.02137110295629885,160.30589004490022,5.0174672489082965
13,-0.06568548674907038,191.09168776860767,5.545851528384279
14,-0.25034958266250396,223.96681551798451,5.497816593886463
15,0.10932506887619586,156.52240005735544,5.489082969432315
16,-0.16855786342115153,195.06727211091678,5.148471615720524
17,-0.06784871692490357,142.52783976166748,4.908296943231441
18,-0.11754027146399659,110.38304192826189,4.471615720524017
19,0.2227200508688948,68.52199797321377,4.419213973799127
20,0.22324335661171035,77.84508411509323,4.620087336244541
21,0.30611839194821866,53.627663084260575,4.3056768558951966
22,0.388265677498151,43.057272753062485,4.183406113537118
23,0.4459747458365788,31.286574475765573,3.6200873362445414
